id,year,clave_con,fecha,semana,dias_tra,id_puesto,exp,cta,monto,tipo,trab
,2024,811,2024-06-11,25,0,6,20101,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,6,20101,98,146.53,informativo,0
,2024,811,2024-06-11,25,0,6,20101,82,1153.41,informativo,0
,2024,811,2024-06-11,25,0,6,20101,83,498.32,deduccion,0
,2024,811,2024-06-11,25,0,6,20101,58,146.53,deduccion,0
,2024,811,2024-06-11,25,0,6,20101,57,62.02,deduccion,0
,2024,811,2024-06-11,25,7,5,12719,1,1820.00,percepcion,7
,2024,811,2024-06-11,25,0,5,12719,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,5,12719,98,124.99,informativo,0
,2024,811,2024-06-11,25,0,5,12719,82,1169.87,informativo,0
,2024,811,2024-06-11,25,0,5,12719,83,353.09,deduccion,0
,2024,811,2024-06-11,25,0,5,12719,58,124.99,deduccion,0
,2024,811,2024-06-11,25,0,5,12719,57,59.84,deduccion,0
,2024,811,2024-06-11,25,7,5,24327,1,1820.00,percepcion,7
,2024,811,2024-06-11,25,0,5,24327,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,5,24327,98,124.99,informativo,0
,2024,811,2024-06-11,25,0,5,24327,82,1169.87,informativo,0
,2024,811,2024-06-11,25,0,5,24327,58,124.99,deduccion,0
,2024,811,2024-06-11,25,0,5,24327,57,48.32,deduccion,0
,2024,811,2024-06-11,25,7,4,22337,1,2170.00,percepcion,7
,2024,811,2024-06-11,25,0,4,22337,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,4,22337,98,163.07,informativo,0
,2024,811,2024-06-11,25,0,4,22337,82,1276.04,informativo,0
,2024,811,2024-06-11,25,0,4,22337,83,484.26,deduccion,0
,2024,811,2024-06-11,25,0,4,22337,58,163.07,deduccion,0
,2024,811,2024-06-11,25,0,4,22337,57,72.59,deduccion,0
,2024,811,2024-06-11,25,7,2,12548,1,2170.00,percepcion,7
,2024,811,2024-06-11,25,0,2,12548,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,2,12548,98,163.07,informativo,0
,2024,811,2024-06-11,25,0,2,12548,82,1276.04,informativo,0
,2024,811,2024-06-11,25,0,2,12548,83,530.38,deduccion,0
,2024,811,2024-06-11,25,0,2,12548,58,163.07,deduccion,0
,2024,811,2024-06-11,25,0,2,12548,57,73.37,deduccion,0
,2024,811,2024-06-11,25,7,1,12545,1,2053.33,percepcion,7
,2024,811,2024-06-11,25,0,1,12545,99,0.00,informativo,0
,2024,811,2024-06-11,25,0,1,12545,98,150.38,informativo,0
,2024,811,2024-06-11,25,0,1,12545,82,1240.65,informativo,0
,2024,811,2024-06-11,25,0,1,12545,83,454.02,deduccion,0
,2024,811,2024-06-11,25,0,1,12545,58,150.38,deduccion,0
,2024,811,2024-06-11,25,0,1,12545,57,69.30,deduccion,0
,2024,815,2024-06-17,25,0,6,13736,7,504.50,percepcion,0
,2024,815,2024-06-17,25,0,6,13736,2,63.06,percepcion,0
,2024,815,2024-06-17,25,0,5,23331,7,520.00,percepcion,0
,2024,815,2024-06-17,25,0,5,23331,2,65.00,percepcion,0
,2024,812,2024-06-18,26,0,6,12614,7,504.50,percepcion,0
,2024,812,2024-06-18,26,0,6,12614,2,63.06,percepcion,0
,2024,812,2024-06-18,26,0,6,12616,7,504.50,percepcion,0
,2024,815,2024-06-17,26,0,2,23551,57,58.19,deduccion,0
,2024,815,2024-06-17,26,0,2,23551,58,163.07,deduccion,0
,2024,815,2024-06-17,26,0,2,23551,82,1276.04,informativo,0
,2024,815,2024-06-17,26,0,2,23551,98,163.07,informativo,0
,2024,815,2024-06-17,26,0,2,23551,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,2,23551,1,2170.00,percepcion,7
,2024,815,2024-06-17,26,0,2,12710,57,72.88,deduccion,0
,2024,815,2024-06-17,26,0,2,12710,58,163.07,deduccion,0
,2024,815,0000-00-00,26,0,2,12710,83,480.81,deduccion,0
,2024,815,2024-06-17,26,0,2,12710,82,1276.04,informativo,0
,2024,815,2024-06-17,26,0,2,12710,98,163.07,informativo,0
,2024,815,2024-06-17,26,0,2,12710,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,2,12710,1,2170.00,percepcion,7
,2024,815,2024-06-17,26,0,2,12587,57,73.13,deduccion,0
,2024,815,2024-06-17,26,0,2,12587,58,163.07,deduccion,0
,2024,815,0000-00-00,26,0,2,12587,83,671.46,deduccion,0
,2024,815,2024-06-17,26,0,2,12587,82,1276.04,informativo,0
,2024,815,2024-06-17,26,0,2,12587,98,163.07,informativo,0
,2024,815,2024-06-17,26,0,2,12587,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,2,12587,1,2170.00,percepcion,7
,2024,815,2024-06-17,26,0,5,23331,57,59.23,deduccion,0
,2024,815,2024-06-17,26,0,5,23331,58,153.28,deduccion,0
,2024,815,2024-06-17,26,0,5,23331,82,1169.87,informativo,0
,2024,815,2024-06-17,26,0,5,23331,98,153.28,informativo,0
,2024,815,2024-06-17,26,0,5,23331,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,5,23331,1,1820.00,percepcion,7
,2024,815,2024-06-17,26,0,5,23159,57,59.23,deduccion,0
,2024,815,2024-06-17,26,0,5,23159,58,124.99,deduccion,0
,2024,815,2024-06-17,26,0,5,23159,82,1169.87,informativo,0
,2024,815,2024-06-17,26,0,5,23159,98,124.99,informativo,0
,2024,815,2024-06-17,26,0,5,23159,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,5,23159,1,1820.00,percepcion,7
,2024,815,2024-06-17,26,0,6,13736,57,63.14,deduccion,0
,2024,815,2024-06-17,26,0,6,13736,58,416.02,deduccion,0
,2024,815,0000-00-00,26,0,6,13736,83,546.14,deduccion,0
,2024,815,2024-06-17,26,0,6,13736,82,1153.41,informativo,0
,2024,815,2024-06-17,26,0,6,13736,98,146.53,informativo,0
,2024,815,2024-06-17,26,0,6,13736,99,-269.49,informativo,0
,2024,815,2024-06-17,26,7,6,13736,1,1765.74,percepcion,7
,2024,815,2024-06-17,26,0,7,24116,57,55.58,deduccion,0
,2024,815,2024-06-17,26,0,7,24116,58,130.07,deduccion,0
,2024,815,2024-06-17,26,0,7,24116,82,1184.03,informativo,0
,2024,815,2024-06-17,26,0,7,24116,98,130.07,informativo,0
,2024,815,2024-06-17,26,0,7,24116,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,7,24116,1,1866.67,percepcion,7
,2024,815,2024-06-17,26,0,8,23354,57,58.76,deduccion,0
,2024,815,2024-06-17,26,0,8,23354,58,119.09,deduccion,0
,2024,815,2024-06-17,26,0,8,23354,82,1153.41,informativo,0
,2024,815,2024-06-17,26,0,8,23354,98,119.09,informativo,0
,2024,815,2024-06-17,26,0,8,23354,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,8,23354,1,1765.74,percepcion,7
,2024,815,2024-06-17,26,0,9,12586,57,64.35,deduccion,0
,2024,815,2024-06-17,26,0,9,12586,58,124.99,deduccion,0
,2024,815,2024-06-17,26,0,9,12586,82,1169.87,informativo,0
,2024,815,2024-06-17,26,0,9,12586,98,124.99,informativo,0
,2024,815,2024-06-17,26,0,9,12586,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,9,12586,1,1820.00,percepcion,7
,2024,815,2024-06-17,26,0,11,23135,57,72.47,deduccion,0
,2024,815,2024-06-17,26,0,11,23135,58,163.07,deduccion,0
,2024,815,2024-06-17,26,0,11,23135,82,1276.04,informativo,0
,2024,815,2024-06-17,26,0,11,23135,98,163.07,informativo,0
,2024,815,2024-06-17,26,0,11,23135,99,0.00,informativo,0
,2024,815,2024-06-17,26,7,11,23135,1,2170.00,percepcion,7
,2024,815,2024-06-17,26,0,11,12577,57,74.37,deduccion,0
,2024,815,2024-06-17,26,0,11,12577,58,163.07,deduccion,0
,2024,815,2024-06-17,26,0,11,12577,82,1276.04,informativo,0
,2024,815,2024-06-17,26,0,11,12577,98,163.07,informativo,0
,2024,815,2024-06-17,25,0,2,23551,57,58.19,deduccion,0
,2024,815,2024-06-17,25,0,2,23551,58,163.07,deduccion,0
,2024,815,2024-06-17,25,0,2,23551,82,1276.04,informativo,0
,2024,815,2024-06-17,25,0,2,23551,98,163.07,informativo,0
,2024,815,2024-06-17,25,0,2,23551,99,0.00,informativo,0
,2024,815,2024-06-17,25,7,2,23551,1,2170.00,percepcion,7
,2024,815,2024-06-17,25,0,2,12710,57,72.88,deduccion,0
,2024,815,2024-06-17,25,0,2,12710,58,163.07,deduccion,0
,2024,815,2024-06-17,25,0,2,12710,83,465.81,deduccion,0
,2024,812,2024-06-18,26,0,6,12616,2,63.06,percepcion,0
,2024,812,2024-06-18,25,0,2,23202,57,76.04,deduccion,0
,2024,812,2024-06-18,25,0,2,23202,58,163.07,deduccion,0
,2024,812,2024-06-18,25,0,2,23202,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,2,23202,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,2,23202,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,2,23202,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,2,21153,57,76.21,deduccion,0
,2024,812,2024-06-18,25,0,2,21153,58,163.07,deduccion,0
,2024,812,2024-06-18,25,0,2,21153,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,2,21153,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,2,21153,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,2,21153,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,2,32617,57,76.29,deduccion,0
,2024,812,2024-06-18,25,0,2,32617,58,163.07,deduccion,0
,2024,812,2024-06-18,25,0,2,32617,83,245.31,deduccion,0
,2024,812,2024-06-18,25,0,2,32617,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,2,32617,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,2,32617,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,2,32617,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,2,12615,57,76.78,deduccion,0
,2024,812,2024-06-18,25,0,2,12615,58,163.07,deduccion,0
,2024,812,2024-06-18,25,0,2,12615,83,431.97,deduccion,0
,2024,812,2024-06-18,25,0,2,12615,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,2,12615,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,2,12615,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,2,12615,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,2,12613,57,76.78,deduccion,0
,2024,812,2024-06-18,25,0,2,12613,58,163.07,deduccion,0
,2024,812,2024-06-18,25,0,2,12613,83,651.77,deduccion,0
,2024,812,2024-06-18,25,0,2,12613,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,2,12613,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,2,12613,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,2,12613,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,5,12777,57,62.54,deduccion,0
,2024,812,2024-06-18,25,0,5,12777,58,124.99,deduccion,0
,2024,812,2024-06-18,25,0,5,12777,82,1169.87,informativo,0
,2024,812,2024-06-18,25,0,5,12777,98,124.99,informativo,0
,2024,812,2024-06-18,25,0,5,12777,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,5,12777,1,1820.00,percepcion,7
,2024,812,2024-06-18,25,0,5,12623,57,62.61,deduccion,0
,2024,812,2024-06-18,25,0,5,12623,58,124.99,deduccion,0
,2024,812,2024-06-18,25,0,5,12623,82,1169.87,informativo,0
,2024,812,2024-06-18,25,0,5,12623,98,124.99,informativo,0
,2024,812,2024-06-18,25,0,5,12623,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,5,12623,1,1820.00,percepcion,7
,2024,812,2024-06-18,25,0,5,12621,57,62.75,deduccion,0
,2024,812,2024-06-18,25,0,5,12621,58,124.99,deduccion,0
,2024,812,2024-06-18,25,0,5,12621,82,1169.87,informativo,0
,2024,812,2024-06-18,25,0,5,12621,98,124.99,informativo,0
,2024,812,2024-06-18,25,0,5,12621,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,5,12621,1,1820.00,percepcion,7
,2024,812,2024-06-18,25,0,5,12618,57,62.75,deduccion,0
,2024,812,2024-06-18,25,0,5,12618,58,124.99,deduccion,0
,2024,812,2024-06-18,25,0,5,12618,82,1169.87,informativo,0
,2024,812,2024-06-18,25,0,5,12618,98,124.99,informativo,0
,2024,812,2024-06-18,25,0,5,12618,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,5,12618,1,1820.00,percepcion,7
,2024,812,2024-06-18,25,0,6,12616,57,83.82,deduccion,0
,2024,812,2024-06-18,25,0,6,12616,58,146.53,deduccion,0
,2024,812,2024-06-18,25,0,6,12616,82,1153.41,informativo,0
,2024,812,2024-06-18,25,0,6,12616,98,146.53,informativo,0
,2024,812,2024-06-18,25,0,6,12616,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,6,12616,1,1765.74,percepcion,7
,2024,812,2024-06-18,25,0,6,12614,57,62.78,deduccion,0
,2024,812,2024-06-18,25,0,6,12614,58,239.78,deduccion,0
,2024,812,2024-06-18,25,0,6,12614,82,1153.41,informativo,0
,2024,812,2024-06-18,25,0,6,12614,98,239.78,informativo,0
,2024,812,2024-06-18,25,0,6,12614,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,6,12614,1,1765.74,percepcion,7
,2024,812,2024-06-18,25,0,7,24124,57,49.98,deduccion,0
,2024,812,2024-06-18,25,0,7,24124,58,130.07,deduccion,0
,2024,812,2024-06-18,25,0,7,24124,82,1184.03,informativo,0
,2024,812,2024-06-18,25,0,7,24124,98,130.07,informativo,0
,2024,812,2024-06-18,25,0,7,24124,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,7,24124,1,1866.67,percepcion,7
,2024,812,2024-06-18,25,0,8,12622,57,62.30,deduccion,0
,2024,812,2024-06-18,25,0,8,12622,58,29.26,deduccion,0
,2024,812,2024-06-18,25,0,8,12622,83,575.10,deduccion,0
,2024,812,2024-06-18,25,0,8,12622,82,1153.41,informativo,0
,2024,812,2024-06-18,25,0,8,12622,98,119.09,informativo,0
,2024,812,2024-06-18,25,0,8,12622,99,89.83,informativo,0
,2024,812,2024-06-18,25,7,8,12622,1,1765.74,percepcion,7
,2024,812,2024-06-18,25,0,11,24130,57,58.19,deduccion,0
,2024,812,2024-06-18,25,0,11,24130,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,23542,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,23542,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,23542,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,23542,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,23542,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,2,22105,57,72.47,deduccion,0
,2024,810,2024-06-12,24,0,2,22105,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,22105,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,22105,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,22105,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,22105,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,2,12749,57,58.19,deduccion,0
,2024,810,2024-06-12,24,0,2,12749,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,12749,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,12749,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,12749,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,12749,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,2,12534,57,73.30,deduccion,0
,2024,810,2024-06-12,24,0,2,12534,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,12534,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,12534,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,12534,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,12534,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,2,12533,57,73.30,deduccion,0
,2024,810,2024-06-12,24,0,2,12533,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,12533,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,12533,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,12533,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,12533,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,2,12532,57,73.13,deduccion,0
,2024,810,2024-06-12,24,0,2,12532,58,163.07,deduccion,0
,2024,810,2024-06-12,24,0,2,12532,82,1276.04,informativo,0
,2024,810,2024-06-12,24,0,2,12532,98,163.07,informativo,0
,2024,810,2024-06-12,24,0,2,12532,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,2,12532,1,2170.00,percepcion,7
,2024,810,2024-06-12,24,0,5,23509,57,59.23,deduccion,0
,2024,810,2024-06-12,24,0,5,23509,58,153.28,deduccion,0
,2024,810,2024-06-12,24,0,5,23509,82,1169.87,informativo,0
,2024,810,2024-06-12,24,0,5,23509,98,153.28,informativo,0
,2024,810,2024-06-12,24,0,5,23509,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,5,23509,1,1820.00,percepcion,7
,2024,810,2024-06-12,24,0,5,23310,57,59.23,deduccion,0
,2024,810,2024-06-12,24,0,5,23310,58,124.99,deduccion,0
,2024,810,2024-06-12,24,0,5,23310,82,1169.87,informativo,0
,2024,810,2024-06-12,24,0,5,23310,98,124.99,informativo,0
,2024,810,2024-06-12,24,0,5,23310,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,5,23310,1,1820.00,percepcion,7
,2024,810,2024-06-12,24,0,5,12886,57,62.81,deduccion,0
,2024,810,2024-06-12,24,0,5,12886,58,124.99,deduccion,0
,2024,810,2024-06-12,24,0,5,12886,82,1169.87,informativo,0
,2024,810,2024-06-12,24,0,5,12886,98,124.99,informativo,0
,2024,810,2024-06-12,24,0,5,12886,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,5,12886,1,1820.00,percepcion,7
,2024,810,2024-06-12,24,0,6,24302,57,46.88,deduccion,0
,2024,810,2024-06-12,24,0,6,24302,58,146.53,deduccion,0
,2024,810,2024-06-12,24,0,6,24302,82,1153.41,informativo,0
,2024,810,2024-06-12,24,0,6,24302,98,146.53,informativo,0
,2024,810,2024-06-12,24,0,6,24302,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,6,24302,1,1765.74,percepcion,7
,2024,810,2024-06-12,24,0,6,12751,57,72.73,deduccion,0
,2024,810,2024-06-12,24,0,6,12751,58,146.53,deduccion,0
,2024,810,2024-06-12,24,0,6,12751,82,1153.41,informativo,0
,2024,810,2024-06-12,24,0,6,12751,98,146.53,informativo,0
,2024,810,2024-06-12,24,0,6,12751,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,6,12751,1,1765.74,percepcion,7
,2024,810,2024-06-12,24,0,7,24411,57,49.56,deduccion,0
,2024,810,2024-06-12,24,0,7,24411,58,130.07,deduccion,0
,2024,810,2024-06-12,24,0,7,24411,82,1184.03,informativo,0
,2024,810,2024-06-12,24,0,7,24411,98,130.07,informativo,0
,2024,810,2024-06-12,24,0,7,24411,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,7,24411,1,1866.67,percepcion,7
,2024,810,2024-06-12,24,0,7,12536,57,62.61,deduccion,0
,2024,810,2024-06-12,24,0,7,12536,58,130.07,deduccion,0
,2024,810,2024-06-12,24,0,7,12536,82,1184.03,informativo,0
,2024,810,2024-06-12,24,0,7,12536,98,130.07,informativo,0
,2024,810,2024-06-12,24,0,7,12536,99,0.00,informativo,0
,2024,810,2024-06-12,24,7,7,12536,1,1866.67,percepcion,7
,2024,810,2024-06-12,24,0,9,20224,57,60.76,deduccion,0
,2024,810,2024-06-12,24,0,9,20224,58,124.99,deduccion,0
,2024,810,2024-06-12,24,0,9,20224,82,1169.87,informativo,0
,2024,810,2024-06-12,24,0,9,20224,98,124.99,informativo,0
,2024,810,2024-06-12,24,0,9,20224,99,0.00,informativo,0
,2024,810,2024-06-12,23,0,1,24312,57,54.57,deduccion,0
,2024,810,2024-06-12,23,0,1,24312,58,182.29,deduccion,0
,2024,810,2024-06-12,23,0,1,24312,82,1240.65,informativo,0
,2024,810,2024-06-12,23,0,1,24312,98,182.29,informativo,0
,2024,810,2024-06-12,23,0,1,24312,99,0.00,informativo,0
,2024,810,2024-06-12,23,7,1,24312,1,2053.33,percepcion,7
,2024,810,2024-06-12,23,0,2,23542,57,58.19,deduccion,0
,2024,810,2024-06-12,23,0,2,23542,58,196.80,deduccion,0
,2024,810,2024-06-12,23,0,2,23542,82,1276.04,informativo,0
,2024,810,2024-06-12,23,0,2,23542,98,196.80,informativo,0
,2024,810,2024-06-12,23,0,2,23542,99,0.00,informativo,0
,2024,810,2024-06-12,23,7,2,23542,1,2170.00,percepcion,7
,2024,810,2024-06-12,23,0,2,22105,57,72.47,deduccion,0
,2024,810,2024-06-12,23,0,2,22105,58,196.80,deduccion,0
,2024,812,2024-06-18,25,0,11,24130,82,1276.04,informativo,0
,2024,812,2024-06-18,25,0,11,24130,98,163.07,informativo,0
,2024,812,2024-06-18,25,0,11,24130,99,0.00,informativo,0
,2024,812,2024-06-18,25,7,11,24130,1,2170.00,percepcion,7
,2024,812,2024-06-18,25,0,6,12614,70,756.75,percepcion,0
,2024,812,2024-06-18,25,0,6,12614,7,504.50,percepcion,0
,2024,812,2024-06-18,25,0,6,12614,2,63.06,percepcion,0
,2024,812,2024-06-18,25,0,6,12616,7,504.50,percepcion,0
,2024,812,2024-06-18,25,0,6,12616,2,63.06,percepcion,0
,2024,816,2024-06-18,26,0,2,23152,57,58.19,deduccion,0
,2024,816,2024-06-18,26,0,2,23152,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,23152,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,23152,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,23152,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,23152,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,21142,57,74.42,deduccion,0
,2024,816,2024-06-18,26,0,2,21142,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,21142,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,21142,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,21142,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,21142,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,20141,57,74.42,deduccion,0
,2024,816,2024-06-18,26,0,2,20141,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,20141,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,20141,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,20141,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,20141,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,12699,57,74.67,deduccion,0
,2024,816,2024-06-18,26,0,2,12699,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,12699,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,12699,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,12699,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,12699,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,12606,57,74.67,deduccion,0
,2024,816,2024-06-18,26,0,2,12606,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,12606,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,12606,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,12606,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,12606,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,12603,57,74.67,deduccion,0
,2024,816,2024-06-18,26,0,2,12603,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,12603,83,597.33,deduccion,0
,2024,816,2024-06-18,26,0,2,12603,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,12603,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,12603,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,12603,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,2,12594,57,80.67,deduccion,0
,2024,816,2024-06-18,26,0,2,12594,58,163.07,deduccion,0
,2024,816,2024-06-18,26,0,2,12594,82,1276.04,informativo,0
,2024,816,2024-06-18,26,0,2,12594,98,163.07,informativo,0
,2024,816,2024-06-18,26,0,2,12594,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,2,12594,1,2170.00,percepcion,7
,2024,816,2024-06-18,26,0,5,23128,57,64.85,deduccion,0
,2024,816,2024-06-18,26,0,5,23128,58,124.99,deduccion,0
,2024,816,2024-06-18,26,0,5,23128,82,1169.87,informativo,0
,2024,816,2024-06-18,26,0,5,23128,98,124.99,informativo,0
,2024,816,2024-06-18,26,0,5,23128,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,5,23128,1,1820.00,percepcion,7
,2024,816,2024-06-18,26,0,5,22201,57,60.71,deduccion,0
,2024,816,2024-06-18,26,0,5,22201,58,124.99,deduccion,0
,2024,816,2024-06-18,26,0,5,22201,82,1169.87,informativo,0
,2024,816,2024-06-18,26,0,5,22201,98,124.99,informativo,0
,2024,816,2024-06-18,26,0,5,22201,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,5,22201,1,1820.00,percepcion,7
,2024,816,2024-06-18,26,0,5,12769,57,65.20,deduccion,0
,2024,816,2024-06-18,26,0,5,12769,58,124.99,deduccion,0
,2024,816,2024-06-18,26,0,5,12769,82,1169.87,informativo,0
,2024,816,2024-06-18,26,0,5,12769,98,124.99,informativo,0
,2024,816,2024-06-18,26,0,5,12769,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,5,12769,1,1820.00,percepcion,7
,2024,816,2024-06-18,26,0,5,12659,57,65.61,deduccion,0
,2024,816,2024-06-18,26,0,5,12659,58,124.99,deduccion,0
,2024,816,2024-06-18,26,0,5,12659,82,1169.87,informativo,0
,2024,816,2024-06-18,26,0,5,12659,98,124.99,informativo,0
,2024,816,2024-06-18,26,0,5,12659,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,5,12659,1,1820.00,percepcion,7
,2024,816,2024-06-18,26,0,6,12768,57,84.69,deduccion,0
,2024,816,2024-06-18,26,0,6,12768,58,326.19,deduccion,0
,2024,816,2024-06-18,26,0,6,12768,82,1153.41,informativo,0
,2024,816,2024-06-18,26,0,6,12768,98,146.53,informativo,0
,2024,816,2024-06-18,26,0,6,12768,99,-179.66,informativo,0
,2024,816,2024-06-18,26,7,6,12768,1,1765.74,percepcion,7
,2024,816,2024-06-18,26,0,6,12601,57,84.92,deduccion,0
,2024,816,2024-06-18,26,0,6,12601,58,326.19,deduccion,0
,2024,816,2024-06-18,26,0,6,12601,82,1153.41,informativo,0
,2024,816,2024-06-18,26,0,6,12601,98,146.53,informativo,0
,2024,816,2024-06-18,26,0,6,12601,99,-179.66,informativo,0
,2024,816,2024-06-18,26,7,6,12601,1,1765.74,percepcion,7
,2024,816,2024-06-18,26,0,7,21232,57,68.54,deduccion,0
,2024,816,2024-06-18,26,0,7,21232,58,130.07,deduccion,0
,2024,816,2024-06-18,26,0,7,21232,82,1184.03,informativo,0
,2024,816,2024-06-18,26,0,7,21232,98,130.07,informativo,0
,2024,816,2024-06-18,26,0,7,21232,99,0.00,informativo,0
,2024,816,2024-06-18,26,7,7,21232,1,1866.67,percepcion,7
,2024,816,2024-06-18,26,0,8,24118,57,46.88,deduccion,0
,2024,816,2024-06-18,26,0,8,24118,58,29.26,deduccion,0
